""	"probe.id"	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"1775226_at"	"1775226_at"	"YBR063C"	0.21998786065238	0.326856198668825	0.0892961590269531	1.33295250374333
"1775227_at"	"1775227_at"	"YAL008W"	3.99790257517389e-07	6.93635934240153e-06	1.3865015810576	15.3341842229176
"1775231_at"	"1775231_at"	"YGL033W"	0.00108360561528241	0.0036982018000644	1.79359131216727	5.0261941896929
"1775233_at"	"1775233_at"	"YPL266W"	4.16332499281069e-06	3.66927289903373e-05	-0.997227259925113	-11.2323787047069
"1775234_at"	"1775234_at"	"YBR200W"	0.210450657463813	0.316167828535132	0.128086523236593	1.36397488763238
"1775235_at"	"1775235_at"	"YBL003C"	0.000399637396368848	0.00157434659968232	-0.615781688401486	-5.88063707782376
"1775237_at"	"1775237_at"	"YHR068W"	2.43940576275537e-09	2.27844668165732e-07	-2.28882926251097	-29.7070790868968
"1775241_at"	"1775241_at"	"YFR041C"	0.402526957268422	0.520025711029208	-0.0795574627609064	-0.88492263155257
"1775244_at"	"1775244_at"	"YDR316W"	7.58689394396383e-05	0.000377548164934593	-0.539805410134983	-7.51689577776782
"1775245_at"	"1775245_at"	"YOR150W"	0.120626053899376	0.203050141252677	0.107684514131857	1.74106611186573
"1775246_at"	"1775246_at"	"YMR155W"	0.0590454985047854	0.114142792793259	0.163949544929197	2.20685533027313
"1775250_at"	"1775250_at"	"YER048W-A"	0.00323040036980193	0.00952044639730191	-0.363602933079533	-4.17798289685776
"1775251_at"	"1775251_at"	"YHR015W"	1.17752639854227e-05	8.21711908254784e-05	-0.738659513891016	-9.75384441879286
"1775252_at"	"1775252_at"	"YBR179C"	0.0064794526769492	0.0175587281851244	0.324827063406973	3.67617124562238
"1775254_at"	"1775254_at"	"YER050C"	0.622839837756289	0.718808083958256	0.0478735358948965	0.511880973942291
"1775255_at"	"1775255_at"	"YGL053W"	0.000313183494259904	0.00128038504499522	0.689628027731923	6.10287274807271
"1775257_at"	"1775257_at"	"YBL045C"	3.53458954111159e-05	0.000197980494645143	0.657044983546001	8.37627034896366
"1775258_at"	"1775258_at"	"YLR188W"	0.0350873565557755	0.0738706354892276	-0.17362537692994	-2.54345717349374
"1775262_at"	"1775262_at"	"YGL116W"	0.760041900512736	0.831738222391666	-0.0292801737458027	-0.31628835417208
"1775263_at"	"1775263_at"	"YGL027C"	5.68695813461205e-06	4.61374005159915e-05	-0.892590344342863	-10.7694134878726
"1775265_at"	"1775265_at"	"YPR009W"	0.856559746701702	0.902215413200597	0.0241915644470372	0.186802385547767
"1775268_at"	"1775268_at"	"YDR462W"	0.00141077833652243	0.0046509183102038	0.370209356536366	4.81364568944189
"1775269_at"	"1775269_at"	"YBR210W"	4.0180678568025e-06	3.57860191843013e-05	-1.09703162678579	-11.2862092349948
"1775270_at"	"1775270_at"	"YEL013W"	0.00627276059933695	0.0170731576163273	-0.39597062585053	-3.69897729268765
"1775271_at"	"1775271_at"	"YPL230W"	5.75807440664245e-09	4.52692353350997e-07	3.57616223478876	26.5980612493011
"1775274_at"	"1775274_at"	"YDL220C"	1.60794410055715e-05	0.000105219240304722	0.64060614260613	9.34523670911728
"1775276_at"	"1775276_at"	"YLR153C"	0.00176875423888548	0.00566665093009105	-0.390339146033499	-4.63553500567692
"1775277_at"	"1775277_at"	"YKR007W"	0.165932936814494	0.261209324907633	0.100480805902734	1.52747540602509
"1775278_at"	"1775278_at"	"YGR163W"	0.00591803847532207	0.0162207987103887	-0.259112082819276	-3.74005733821668
"1775279_at"	"1775279_at"	"YLR203C"	0.0221367266688464	0.0500745495833479	-0.17843878334802	-2.84392546267596
"1775280_at"	"1775280_at"	"YMR035W"	0.00208593437410154	0.00652033490851878	0.338732041749557	4.50787455270224
"1775282_at"	"1775282_at"	"YGR156W"	0.00412527105853761	0.0118370892565048	-0.299019505471743	-3.99865065362473
"1775283_at"	"1775283_at"	"YGL016W"	5.57228041463644e-07	8.72405162910416e-06	-1.20447291640307	-14.6787792828034
"1775289_at"	"1775289_at"	"YDR389W"	0.00826622807267542	0.0214619482960791	-0.303516899919386	-3.50644098109645
"1775292_at"	"1775292_at"	"YNL326C"	0.888814961076168	0.926191465113032	0.0117051873521937	0.144417272344488
"1775293_at"	"1775293_at"	"YMR146C"	4.68275370312739e-05	0.000250602999352479	-0.5327318516784	-8.0510675156148
"1775295_at"	"1775295_at"	"YDR321W"	1.94051676539831e-07	4.22429625742484e-06	-1.59741091999373	-16.8577156127619
"1775298_at"	"1775298_at"	"YDL018C"	0.1424241602083	0.231608812910164	-0.136563000017963	-1.63048431573951
"1775302_at"	"1775302_at"	"YOR373W"	4.10222143541279e-05	0.000223697983264426	-0.688426338765317	-8.20278267445748
"1775303_at"	"1775303_at"	"YBL064C"	6.36698429349015e-09	4.83183363605975e-07	2.44256329682338	26.255742346751
"1775305_at"	"1775305_at"	"YPL119C-A"	1.12307894166908e-07	2.97888511518439e-06	2.48231219151006	18.1049503574871
"1775307_at"	"1775307_at"	"YGR277C"	0.262505963541625	0.375997024583715	-0.113970281019103	-1.2072359291799
"1775308_at"	"1775308_at"	"YEL035C"	9.18438119207427e-08	2.62740622164889e-06	1.43505413266164	18.5855461602042
"1775311_at"	"1775311_at"	"YHR187W"	0.49475961583411	0.607429848537822	-0.0560091839066567	-0.716010393154212
"1775312_at"	"1775312_at"	"YKL207W"	2.45573270424138e-05	0.000145375119132989	-0.625531066481372	-8.81325742498476
"1775314_at"	"1775314_at"	"YOR021C"	1.23144177585331e-06	1.49358443135682e-05	-0.907202239926553	-13.2179158967067
"1775316_at"	"1775316_at"	"YDL045W-A"	0.000947624022646213	0.00330112697465024	-0.33872895703309	-5.13625393266976
"1775317_at"	"1775317_at"	"YDL202W"	3.11178236168977e-05	0.000177946403184437	-0.598673941390376	-8.52705657531657
"1775319_at"	"1775319_at"	"YJR093C"	0.196743704830887	0.29907013581749	-0.134856375874393	-1.41077118106441
"1775320_at"	"1775320_at"	"YLL003W"	0.015446014055085	0.0369837952659879	0.25693760039012	3.08214578184229
"1775322_at"	"1775322_at"	"YMR038C"	8.94343410511822e-07	1.20808217429829e-05	-1.063454133353	-13.7900872751293
"1775330_at"	"1775330_at"	"YOR233W"	0.000555990428082036	0.00209296017846383	-0.471247220256881	-5.58835201650674
"1775331_at"	"1775331_at"	"YPL171C"	2.63672714125744e-05	0.000154748411383788	3.75407415371944	8.72647067348768
"1775332_at"	"1775332_at"	"YJL174W"	0.0180965666956721	0.0422652876363121	0.200452703366513	2.97685902393792
"1775334_at"	"1775334_at"	"YBL025W"	0.126433453517445	0.21039512411126	-0.136901274349403	-1.70989521752819
"1775337_at"	"1775337_at"	"YHL015W-A"	0.088540316033601	0.158487890846059	0.160824111309593	1.94407491302414
"1775340_at"	"1775340_at"	"YDL169C"	9.56710233373719e-11	3.54009225111131e-08	3.17030670731093	45.0058855396126
"1775341_at"	"1775341_at"	"YMR255W"	9.82320517189223e-06	7.12226229613546e-05	0.632230416973064	9.99858873019287
"1775342_at"	"1775342_at"	"YJR070C"	3.30440666936309e-07	6.17389697661307e-06	-1.23155120157949	-15.7225771320695
"1775344_at"	"1775344_at"	"YDR126W"	0.369792984258998	0.486820591733806	-0.0844283313331463	-0.951438836344326
"1775345_at"	"1775345_at"	"YPR072W"	0.000577633957828812	0.00215734240982681	-0.42994170553979	-5.55517320728734
"1775347_at"	"1775347_at"	"YLR209C"	0.000184209319737306	0.000805537993633166	-0.616000870485766	-6.60689015873164
"1775349_at"	"1775349_at"	"YJL020C"	0.000357983499721122	0.00143622079737648	0.701493025010741	5.98028893345676
"1775350_at"	"1775350_at"	"YMR039C"	0.0151064823037703	0.0363380230278675	-0.24507496281398	-3.09698545030728
"1775351_at"	"1775351_at"	"YDL226C"	5.52308210780905e-06	4.51092984111639e-05	-0.828680905551253	-10.8120866360247
"1775352_at"	"1775352_at"	"YGL120C"	9.68958681593636e-07	1.27556035182143e-05	-1.37081659225996	-13.6446258724136
"1775354_at"	"1775354_at"	"YGL220W"	3.10965920239746e-05	0.000177918093004186	-0.660716116814176	-8.52787036950208
"1775355_at"	"1775355_at"	"YFL025C"	1.87667789946074e-05	0.000118271834402001	-0.624903767678159	-9.14802817357243
"1775357_at"	"1775357_at"	"YOR283W"	0.394445546932348	0.512118443254924	-0.0674917421833239	-0.900965757677612
"1775358_at"	"1775358_at"	"YEL069C"	0.501298844619295	0.612979050464323	0.0852062736766501	0.704863160403362
"1775362_at"	"1775362_at"	"YMR040W"	0.00547846699501247	0.0151604677947572	0.802061076162084	3.7947861673053
"1775363_at"	"1775363_at"	"YJL132W"	9.37810498482432e-07	1.24866960795049e-05	1.49386319162223	13.7037652538615
"1775364_at"	"1775364_at"	"YCR021C"	3.46137825557732e-06	3.19475857913421e-05	5.0385006384265	11.5148035727895
"1775368_at"	"1775368_at"	"YGL223C"	0.0548188669870287	0.107056631062172	-0.232701411642746	-2.25485681724491
"1775369_s_at"	"1775369_s_at"	"YGR138C"	2.15827694798698e-05	0.000132011498297798	-0.845606845935736	-8.97267688540731
"1775374_at"	"1775374_at"	"YMR099C"	0.114787009430813	0.19534803084943	0.116178403544057	1.7738582928197
"1775376_at"	"1775376_at"	"YPR115W"	4.46579561100533e-06	3.88862266430807e-05	0.766666099925854	11.126744887373
"1775378_at"	"1775378_at"	"YDL020C"	1.48305458250178e-06	1.72037558134661e-05	1.33792152840916	12.8954955352497
"1775381_at"	"1775381_at"	"YLR107W"	0.257522619064348	0.370631789955906	-0.0952552266528523	-1.22104385377609
"1775384_at"	"1775384_at"	"YJL060W"	2.97960782274927e-05	0.000171555080542698	-0.524303283839232	-8.5789360276551
"1775386_at"	"1775386_at"	"YML116W"	4.41031037307473e-08	1.71808965095344e-06	-1.77241464626211	-20.4442861372867
"1775387_at"	"1775387_at"	"YFL027C"	0.000308354981171386	0.00126300720923572	-0.487083302001497	-6.11723005462695
"1775388_at"	"1775388_at"	"YJL052W"	3.19473852920496e-05	0.000182157332781202	2.58308231929437	8.4957359816307
"1775389_at"	"1775389_at"	"YNL027W"	0.0079859889864434	0.0208582427447068	0.288468582000653	3.53031175060489
"1775390_at"	"1775390_at"	"YMR104C"	2.50247054885435e-07	5.15981097318497e-06	2.07206499134558	16.3060006772127
"1775391_s_at"	"1775391_s_at"	"YIL172C"	0.00487613384769615	0.013715930678925	0.312790470285527	3.87796121489927
"1775392_at"	"1775392_at"	"YFR003C"	0.00323804257412039	0.009537824595684	0.309280710843047	4.1762331360761
"1775393_at"	"1775393_at"	"YGR271C-A"	5.99155905371453e-06	4.81793652236883e-05	-1.14213977428205	-10.693636479379
"1775394_at"	"1775394_at"	"YBR042C"	6.42179641550092e-08	2.13305140512444e-06	-1.35454739039903	-19.4708612563098
"1775395_at"	"1775395_at"	"YFR013W"	0.000790740615548243	0.00282577287335226	-0.387260589021933	-5.28706962812478
"1775396_at"	"1775396_at"	"YCR075C"	0.127355731173812	0.211607637261276	-0.15362250162715	-1.70506839704255
"1775397_at"	"1775397_at"	"YKL046C"	2.43268745999586e-05	0.000144167074635763	-0.662820546155359	-8.82481802836048
"1775399_at"	"1775399_at"	"YBR068C"	4.03018705348601e-07	6.95764362093129e-06	3.0856099504693	15.3179881076912
"1775401_at"	"1775401_at"	"YIL024C"	3.11532930564911e-09	2.7395657065006e-07	2.5324236996558	28.7870528670541
"1775402_at"	"1775402_at"	"YHR136C"	0.0339086039377815	0.0718404854269245	0.772552362782653	2.56562629271039
"1775403_at"	"1775403_at"	"YDL140C"	0.553715395331473	0.65937549857112	0.0422712398114299	0.618617659059817
"1775407_at"	"1775407_at"	"YLR325C"	5.55624053652301e-06	4.52666228843222e-05	-0.684126844311566	-10.8033387477915
"1775408_at"	"1775408_at"	"YDR493W"	9.49169588415113e-05	0.000457948135196483	-0.614222895308329	-7.27862107872543
"1775410_at"	"1775410_at"	"YHL008C"	2.33540998628082e-06	2.38740508232711e-05	0.745966857417443	12.1381178094943
"1775412_at"	"1775412_at"	"YDR078C"	0.744824484665935	0.82067372135807	-0.0309624023076064	-0.337190287296861
"1775413_at"	"1775413_at"	"YDR113C"	0.935773139786448	0.957771740337764	0.0058096241279038	0.0832062366394812
"1775415_at"	"1775415_at"	"YML002W"	3.29748781755395e-06	3.10378526014036e-05	0.89105710281808	11.5900461599751
"1775416_at"	"1775416_at"	"YJL117W"	0.795372592802399	0.859168352965014	-0.0173517327161864	-0.268328751910206
"1775417_at"	"1775417_at"	"YLR192C"	2.14408336843892e-05	0.000131484528901798	-0.727602796361156	-8.98088819526816
"1775418_at"	"1775418_at"	"YBR122C"	0.00809119364180875	0.0210802953798882	-0.3229654028592	-3.5212473610313
"1775421_at"	"1775421_at"	"YHR138C"	1.07802591806366e-07	2.88741843936266e-06	2.3390049304697	18.2017931091932
"1775422_at"	"1775422_at"	"YBL008W"	0.368606558172751	0.48555116534617	-0.0659471735197131	-0.953929938346391
"1775423_at"	"1775423_at"	"YMR027W"	5.69114373595349e-05	0.000296297373732728	0.503737167939027	7.83165210922073
"1775424_at"	"1775424_at"	"YFL024C"	7.90517920493206e-07	1.11612142572994e-05	1.39684462678312	14.0169151958821
"1775425_at"	"1775425_at"	"YML095C"	0.0227705806708732	0.0512642986343845	-0.20448426010375	-2.82538537389837
"1775428_at"	"1775428_at"	"YNL286W"	0.280297513153144	0.394338545723132	0.0854728572406199	1.15964022653392
"1775430_at"	"1775430_at"	"YGL077C"	1.84675927204789e-06	2.01210222581648e-05	-1.06111925021813	-12.524435718517
"1775431_at"	"1775431_at"	"YMR269W"	7.65578122572679e-07	1.09505729364846e-05	-0.925476929116902	-14.0764058196806
"1775432_at"	"1775432_at"	"YLR229C"	0.016497733810193	0.0391588260377474	-0.216521663280996	-3.03825980110333
"1775433_at"	"1775433_at"	"YMR056C"	1.77083003880304e-06	1.94880469929905e-05	1.94081850289019	12.5946976070704
"1775436_at"	"1775436_at"	"YBL011W"	0.0054137906703035	0.0150309716577939	-0.316958431516873	-3.80323443437115
"1775439_at"	"1775439_at"	"YBR026C"	2.70130018525816e-10	5.70312899749908e-08	3.70871693207383	39.4030246363118
"1775440_at"	"1775440_at"	"YPR075C"	0.000353908361843492	0.00142240183090315	0.45553815669039	5.99071945410587
"1775441_at"	"1775441_at"	"YKL109W"	2.91164322336126e-05	0.000168084718145229	1.13155592215095	8.60662199483056
"1775443_at"	"1775443_at"	"YHR033W"	7.97073786033804e-08	2.41428350967744e-06	2.04420121719424	18.9314877361992
"1775444_at"	"1775444_at"	"YOR177C"	3.90807015197436e-07	6.81764106257292e-06	2.12828471352279	15.3800354213592
"1775445_at"	"1775445_at"	"YOL033W"	0.000129358453106713	0.000592965258200572	-0.520772055517156	-6.95890961373818
"1775446_at"	"1775446_at"	"YOR334W"	6.49406986546767e-05	0.000330068712713469	-0.47776778489957	-7.68589908064037
"1775448_at"	"1775448_at"	"YDR500C"	3.37746126640909e-05	0.000191237806835848	-0.641621340386366	-8.4298357540939
"1775449_at"	"1775449_at"	"YNR032C-A"	1.75721684107295e-05	0.000112626777942787	-0.623949466406429	-9.23151932171545
"1775450_at"	"1775450_at"	"YLR301W"	9.16505020332412e-09	6.18132752059974e-07	-1.60396469941289	-25.0510264423566
"1775451_at"	"1775451_at"	"YDL232W"	0.000230976365050694	0.000984058369307596	-0.550156386737776	-6.38854417921594
"1775452_at"	"1775452_at"	"YOR239W"	3.74159435561339e-05	0.000207659436862078	-0.736209106466979	-8.30962080337279
"1775453_at"	"1775453_at"	"YNL321W"	0.0510943833605646	0.100859722067242	0.154480999339317	2.30031693310861
"1775454_at"	"1775454_at"	"YDL051W"	2.40042246412825e-06	2.44016899423195e-05	-0.842860752336293	-12.0936500486514
"1775457_at"	"1775457_at"	"YPL079W"	3.18657937071758e-06	3.03335708738691e-05	-0.758569258293734	-11.6433834558123
"1775458_at"	"1775458_at"	"YMR198W"	0.0162818408342737	0.0387529742129517	-0.2703356062445	-3.04702486591768
"1775459_at"	"1775459_at"	"YEL022W"	0.000353395332289572	0.00142086246919074	-0.475610213897427	-5.99204196802014
"1775462_at"	"1775462_at"	"YJR130C"	1.06896609846732e-05	7.61141414426585e-05	1.00122888185044	9.88379504583484
"1775463_at"	"1775463_at"	"YKR002W"	0.0133612248500654	0.0326355532323457	0.2323305952243	3.17924755865984
"1775465_at"	"1775465_at"	"YPL233W"	9.82064147728933e-05	0.000470908161754356	-0.552617678676023	-7.24289864131791
"1775466_at"	"1775466_at"	"YNL018C"	0.881392523988899	0.921179944735146	0.0145278609379501	0.154141868242671
"1775467_at"	"1775467_at"	"YPL028W"	0.00451334108203192	0.0128042033604478	-0.331694541373965	-3.93357183652066
"1775468_at"	"1775468_at"	"YDL208W"	1.40125547789501e-06	1.64301715262196e-05	-0.943489728135566	-12.9931097296581
"1775471_at"	"1775471_at"	"YBR253W"	0.000274338403259587	0.00113947931236061	-0.476220872790229	-6.22599397339571
"1775473_at"	"1775473_at"	"YDR047W"	4.3022816481911e-06	3.75822013200898e-05	-0.761750895794386	-11.1828172903159
"1775476_at"	"1775476_at"	"YOL135C"	0.0201525670928955	0.046285677425633	-0.228501370145706	-2.90573812827536
"1775478_at"	"1775478_at"	"YNR071C"	0.738735148181673	0.815843093736151	-0.0572973918815866	-0.34559984400385
"1775479_at"	"1775479_at"	"YHR137W"	2.41999727392131e-10	5.62675110838554e-08	4.95340668385717	39.9622214009858
"1775480_at"	"1775480_at"	"YLR438W"	4.76358015356561e-08	1.78100788637884e-06	2.78375960325791	20.2409146665316
"1775481_at"	"1775481_at"	"YNL164C"	0.00302129595259561	0.00896949800868373	0.281620604122097	4.22767798762017
"1775482_at"	"1775482_at"	"YHR007C"	0.0199371648525254	0.0458777295237729	0.272404370922867	2.91282615670627
"1775484_at"	"1775484_at"	"YCR004C"	2.24921853623482e-07	4.77271071145129e-06	1.05626561411021	16.5353372350998
"1775486_s_at"	"1775486_s_at"	"YBR302C"	0.478383126336529	0.593053976699443	-0.0590189181688592	-0.744350213331486
"1775489_at"	"1775489_at"	"YNL181W"	0.962675810835838	0.975621001652048	0.00363615995900116	0.048312043228603
"1775490_at"	"1775490_at"	"YKR051W"	0.672734378069887	0.760881937854246	0.0309056375132607	0.438677954043183
"1775492_at"	"1775492_at"	"YDL040C"	1.3504940233322e-05	9.16658303538774e-05	-0.681277758935263	-9.57223657751858
"1775493_at"	"1775493_at"	"YMR065W"	0.021930892420716	0.0497427962585274	-0.274409615329517	-2.85006466711131
"1775494_at"	"1775494_at"	"YER004W"	2.36753021356384e-07	4.93747522401253e-06	1.35361881585078	16.4247674408038
"1775495_at"	"1775495_at"	"YDL003W"	7.59520185493246e-06	5.80828312601133e-05	-0.833419633729482	-10.355098262563
"1775497_at"	"1775497_at"	"YIL014C-A"	0.377612541067636	0.494079244347118	0.0812532085000139	0.935167420354908
"1775498_at"	"1775498_at"	"YDR182W-A"	0.0106884893768818	0.0268329455342441	-0.380310901816073	-3.33018664606297
"1775500_at"	"1775500_at"	"YER083C"	0.00357732379493113	0.0104415049228118	-0.290610988254037	-4.10274722968171
"1775505_at"	"1775505_at"	"YLR241W"	0.000106515935905165	0.000505869686037221	0.504309469860508	7.15827695873441
"1775506_at"	"1775506_at"	"YDR161W"	1.83952870098956e-05	0.000116670746630377	-0.722993221713033	-9.1733402778258
"1775507_at"	"1775507_at"	"YLR082C"	0.00273327840214438	0.00821712967775345	0.313555735430796	4.30258844686003
"1775509_at"	"1775509_at"	"YOR267C"	0.0497032077432475	0.098719857182517	0.173014029198704	2.31815252980209
"1775510_at"	"1775510_at"	"YGR221C"	1.62133869636439e-05	0.00010584222983196	-0.680974042135713	-9.33455985378406
"1775512_at"	"1775512_at"	"YCR051W"	0.270493190951788	0.384388763422775	-0.120524780332812	-1.18555071133782
"1775517_at"	"1775517_at"	"YOR202W"	9.53178876457865e-06	6.95568380195863e-05	-0.83654209037878	-10.0397650161612
"1775518_at"	"1775518_at"	"YHR074W"	0.700877281391181	0.784833172563052	-0.034624450043253	-0.398526611069455
"1775522_at"	"1775522_at"	"YDR260C"	0.937460409192758	0.958780285602102	0.00903845607500082	0.0810148994394921
"1775523_at"	"1775523_at"	"YLR370C"	0.000462056407867498	0.00179055050538157	0.376096253419997	5.7509584225567
"1775526_at"	"1775526_at"	"YGR155W"	1.91979848652524e-05	0.000120344534951854	-0.612766539219999	-9.11934012996706
"1775528_at"	"1775528_at"	"YLL035W"	2.9210842342312e-05	0.000168540699639274	-1.1233776551996	-8.60273323793681
"1775529_at"	"1775529_at"	"YER060W-A"	0.702059655286427	0.785835082758381	-0.0553320523421101	-0.39685563962248
"1775531_at"	"1775531_at"	"YJL065C"	0.0219818494909874	0.0498376869787366	-0.234317902636453	-2.8485392743383
"1775532_at"	"1775532_at"	"YPR052C"	0.000461059402805164	0.00178789272005713	-0.407627049077086	-5.7528744652395
"1775534_at"	"1775534_at"	"YOR356W"	2.89029009078192e-06	2.82009733143436e-05	1.14616522347762	11.796746150637
"1775536_at"	"1775536_at"	"YLR061W"	5.5046300576293e-07	8.64290190657658e-06	-0.905526124814599	-14.702416776011
"1775537_at"	"1775537_at"	"YNL146W"	0.00703859915134616	0.0187330276487849	0.337612596749734	3.61817363201852
"1775539_at"	"1775539_at"	"YGL262W"	0.000157873007562235	0.000707644063429083	0.71281424346519	6.75886859130089
"1775540_at"	"1775540_at"	"YKL050C"	6.10555557195065e-07	9.30565011021991e-06	3.25857692713689	14.503043068202
"1775541_at"	"1775541_at"	"YNL031C"	0.000799709382606741	0.00285222719749558	-0.4987519606562	-5.27759393112752
"1775542_at"	"1775542_at"	"YPL133C"	2.60744863409485e-05	0.000153359519232447	0.5727683975847	8.74005054705416
"1775546_at"	"1775546_at"	"YDL114W"	1.04014567710207e-05	7.44806504160261e-05	1.13421790745638	9.92078568606079
"1775548_at"	"1775548_at"	"YDR097C"	0.0445927727938435	0.0905443740414571	0.16682228428131	2.38826877746771
"1775549_at"	"1775549_at"	"YKL137W"	0.00927873429667788	0.0237188323728879	-0.3726234380122	-3.42684983342096
"1775553_at"	"1775553_at"	"YLR347C"	0.00389209105655583	0.0112609931337152	-0.313827077515024	-4.04100955506194
"1775555_at"	"1775555_at"	"YDR484W"	0.276721270716449	0.390698972401726	-0.0791934939727501	-1.16900418604196
"1775556_at"	"1775556_at"	"YBR182C-A"	0.0611343940051355	0.11735054587882	-0.151819306516937	-2.18437798734199
"1775557_at"	"1775557_at"	"YOL086W-A"	0.0112700817060433	0.0281039981491648	0.342038447336007	3.29418366460888
"1775558_at"	"1775558_at"	"YDR182W"	0.00716740730660984	0.0190341256492424	-0.310568752033619	-3.60551043788928
"1775560_at"	"1775560_at"	"YJR106W"	9.33283483545872e-05	0.000450880720963276	0.79196981002084	7.29636883365791
"1775563_at"	"1775563_at"	"YOR222W"	9.73799821135676e-07	1.27684164337156e-05	-1.12264087849469	-13.6356261594818
"1775564_at"	"1775564_at"	"YFL068W"	0.122858565348612	0.205762207222932	0.248504567765007	1.72892054369949
"1775565_at"	"1775565_at"	"YNL230C"	0.368372287953355	0.485301068445361	-0.0860988381197396	-0.95442253570099
"1775568_at"	"1775568_at"	"YMR259C"	4.6484693835472e-05	0.000249012124624528	-0.744005789084473	-8.05943051316746
"1775569_at"	"1775569_at"	"YML038C"	1.20893546295588e-05	8.37100268582137e-05	-0.739600652817213	-9.71873415206732
"1775570_at"	"1775570_at"	"YGL226W"	0.00125980314076701	0.00422823363707059	0.457321454638991	4.9041861462121
"1775571_at"	"1775571_at"	"YOL013C"	0.0228915600787753	0.0514836321343603	0.200216353608024	2.82190758918863
"1775573_at"	"1775573_at"	"YDL073W"	0.000735484031350758	0.00265961929007316	-0.36914540731489	-5.34818159459623
"1775576_at"	"1775576_at"	"YDR151C"	0.00223628651743707	0.00691075850005636	-0.502406190397826	-4.45455682723141
"1775578_s_at"	"1775578_s_at"	"YDR342C"	1.39403513259156e-06	1.63806622892049e-05	3.3966647840808	13.0020317833728
"1775587_at"	"1775587_at"	"YOR296W"	0.985873403731954	0.990261159126402	-0.00126352983173302	-0.018278450484044
"1775588_at"	"1775588_at"	"YGR035W-A"	0.00766086305010521	0.0201293367183337	-0.524304771786903	-3.55914991173411
"1775590_at"	"1775590_at"	"YBR107C"	0.0329352625655787	0.0701624321670887	-0.221796867277049	-2.58453325980659
"1775593_at"	"1775593_at"	"YMR001C"	0.00262888991993438	0.0079426345161855	-0.290813455529463	-4.33187417312149
"1775594_s_at"	"1775594_s_at"	"YHR141C"	0.000269937516379679	0.0011229803213243	-0.450973734643066	-6.24114738677419
"1775596_at"	"1775596_at"	"YKR025W"	4.71571826879745e-05	0.000252120201768192	-0.844371080964383	-8.04309052666122
"1775598_at"	"1775598_at"	"YLL007C"	0.0787505231379964	0.144006980731597	0.186196937973017	2.0203252525973
"1775599_at"	"1775599_at"	"YNL183C"	0.000626140519843517	0.00231086241163457	0.375521800753374	5.48553323875119
"1775600_at"	"1775600_at"	"YLR453C"	0.0331746605861282	0.0705316519231925	0.25786135301182	2.57983059400804
"1775605_at"	"1775605_at"	"YGR169C"	0.000161407097319475	0.000721413807569418	-0.590522094565334	-6.73690383477462
"1775608_at"	"1775608_at"	"YEL024W"	5.17679628329667e-06	4.31320716529319e-05	0.740777751679434	10.9071195297374
"1775610_s_at"	"1775610_s_at"	"YCR096C"	0.00204311820076611	0.00640564524553789	0.44365713329145	4.5238249722837
"1775611_at"	"1775611_at"	"YJR132W"	0.0309773333026973	0.0665854245342006	-0.17463329432058	-2.62435951525139
"1775613_at"	"1775613_at"	"YOR017W"	0.00433225399972987	0.012354611615096	-0.382138697210136	-3.96315791473778
"1775614_at"	"1775614_at"	"YLR293C"	1.22184964281191e-07	3.09799835189062e-06	-1.09577009657947	-17.9071234663634
"1775615_at"	"1775615_at"	"YLR389C"	8.89519857632669e-06	6.59028678251512e-05	-0.640905110533941	-10.1348329941659
"1775617_at"	"1775617_at"	"YPR153W"	0.848517656809791	0.896943408165737	0.0304471241248838	0.197425732195667
"1775619_at"	"1775619_at"	"YML053C"	6.82046582866671e-05	0.000345224875292588	0.599766773126684	7.63229384691186
"1775620_at"	"1775620_at"	"YNL215W"	0.0184656776009893	0.0429346648560874	0.200099691720317	2.96348943453554
"1775624_at"	"1775624_at"	"YMR186W"	0.0133322786637321	0.0325794144090484	0.259128279951034	3.18070545619633
"1775626_at"	"1775626_at"	"YBL039C"	1.50302802227909e-06	1.73626746590549e-05	-1.48401296052926	-12.8725770861312
"1775628_at"	"1775628_at"	"YBR018C"	0.00955148453204333	0.024313678771528	0.585097079319773	3.40698327625955
"1775629_at"	"1775629_at"	"YPL109C"	1.48726750312335e-08	8.27303173735626e-07	1.84174519242326	23.5332361267481
"1775631_at"	"1775631_at"	"YFL007W"	1.79120832522113e-06	1.96422918211873e-05	1.00246019239556	12.5755131956208
"1775633_at"	"1775633_at"	"YBR201W"	0.00102745125706772	0.00353860300574724	-0.36751833425356	-5.06970225196903
"1775634_at"	"1775634_at"	"YLR314C"	0.000782621642463128	0.00279950550207433	-0.393136738857527	-5.29574978187366
"1775635_at"	"1775635_at"	"YOL034W"	0.00133177667624869	0.00443844328089226	0.315422660754067	4.85962521852225
"1775638_at"	"1775638_at"	"YPR161C"	0.0415364257504695	0.0851933296924044	-0.216767341174076	-2.43418167362408
"1775640_at"	"1775640_at"	"YJR092W"	9.2371113947479e-05	0.000447443055504455	-0.494105105044937	-7.30722579639061
"1775641_at"	"1775641_at"	"YJL098W"	0.00654654393899851	0.0176993152314141	-0.26955388933649	-3.66893540692759
"1775642_at"	"1775642_at"	"YPR088C"	0.00494912116332773	0.0138961963188195	-0.278815443716423	-3.86731153777533
"1775643_at"	"1775643_at"	"YBR236C"	0.00237781211907373	0.00728680057129494	-0.30154847294277	-4.40781311729707
