""	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"1549"	"YDR500C"	4.61679437941671e-24	2.86013909376365e-23	-0.888168308564504	102.365468907316
"1550"	"YDR501W"	0.011997146819351	0.0193853904596462	0.369318054457995	6.31129072826958
"1551"	"YDR502C"	1.12004614385022e-37	1.14668886902475e-36	-1.35782038526719	164.597499707118
"1552"	"YDR503C"	9.40811479380803e-05	0.000199895703088964	0.617025030479168	15.2519183871615
"1553"	"YDR504C"	0.111016876292447	0.150974137887075	0.348848252124219	2.53968579967964
"1554"	"YDR505C"	1.29945107892265e-18	6.49924232286847e-18	0.782011874008374	77.5417705063378
"1555"	"YDR506C"	3.05972630061305e-05	6.85035231300841e-05	0.485555653075577	17.3803520192781
"1556"	"YDR507C"	0.0739190948843488	0.104286978376841	0.144687843036767	3.19377579210084
"1557"	"YDR508C"	4.06108125877435e-51	6.17851013834926e-50	-1.9576785166489	226.179124116342
"1558"	"YDR509W"	5.78023533171956e-13	2.25219175343117e-12	-1.9112060633155	51.9202114065572
"1559"	"YDR510C-A"	0.376117211919358	0.442626155851132	-0.915166787824023	0.78335437513158
"1560"	"YDR510W"	0.0267278667410563	0.040739446463185	-0.229570846021607	4.90830438340264
"1561"	"YDR511W"	0.00153688492242209	0.00284582540687386	0.434224819849543	10.033861698388
"1562"	"YDR512C"	9.23381053450078e-12	3.3690791141497e-11	0.871510421814281	46.4846684959066
"1563"	"YDR513W"	6.21252960698717e-79	1.76705950821348e-77	1.80387951468507	353.829298034238
"1564"	"YDR514C"	0.0254335991684662	0.0388753751775948	-0.241076091884242	4.99411891796924
"1565"	"YDR515W"	0.762156276023081	0.807485434012687	-0.0271139449602065	0.0915972844356063
"1566"	"YDR516C"	5.30721916753074e-48	7.30943743031286e-47	1.84024141191128	211.893038736075
"1567"	"YDR517W"	0.00411611747905911	0.00717496417479476	0.243370566348763	8.23186656659202
"1568"	"YDR518W"	3.40217305889115e-06	8.38966017377357e-06	-0.569678576754747	21.5752308189896
"1569"	"YDR519W"	0.0134624625694988	0.0216020186729608	-0.262285543516788	6.10730012055229
"1570"	"YDR520C"	0.0161374016873444	0.0255619568616481	0.265745414345814	5.7878403862149
"1571"	"YDR521W"	0.381640282171999	0.448399914865162	0.338146275523811	0.765411542201654
"1572"	"YDR522C"	0.317167454151092	0.381487311096975	0.27151897201524	1.00059137737208
"1573"	"YDR523C"	4.34959009270716e-08	1.24529620947441e-07	1.41997516723268	29.9869712871585
"1574"	"YDR524C"	0.000387953258630123	0.000770956931336047	0.393869259496732	12.5893393177673
"1575"	"YDR524C-B"	8.90247133809225e-06	2.10328521104368e-05	-0.565205179441941	19.7335491252383
"1576"	"YDR524W-C"	0.208229706674604	0.265698993771262	2.00291558864596	1.58369189242679
"1577"	"YDR525W"	0.282795844115847	0.34490126998618	1.14279368425383	1.15360462797072
"1578"	"YDR525W-A"	6.35658725111991e-07	1.66739349626409e-06	1.39474730761753	24.8009578991253
"1579"	"YDR526C"	0.285012251228428	0.346957600955782	-0.43516512254535	1.14303347077039
"1580"	"YDR527W"	2.00681590299493e-07	5.47252590137258e-07	-0.523690287412135	27.0265349236358
"1581"	"YDR528W"	4.5509864326072e-10	1.49610820312142e-09	-1.08859800782652	38.8609297597756
"1582"	"YDR529C"	3.81772286252337e-11	1.33845353518906e-10	0.635481316879637	43.7051169706489
"1583"	"YDR530C"	4.18242292310459e-05	9.2188041654145e-05	0.54163737824692	16.7867542471866
"1584"	"YDR531W"	0.000215797197327568	0.000441446299223561	-0.318933371760172	13.6882784874541
"1585"	"YDR532C"	7.8691416228376e-05	0.000168786637693782	0.471060573231522	15.5894745063001
